species,observed_on,P_1,P_2,P_3,P_4,P_5,P_6,P_7,P_8,P_9,P_10,P_11,P_12,P_13,P_14,Pres_1,Pres_2,Pres_3,Pres_4,Pres_5,Pres_6,Pres_7,Pres_8,Pres_9,Pres_10,Pres_11,Pres_12,Pres_13,Pres_14,RelHum_1,RelHum_2,RelHum_3,RelHum_4,RelHum_5,RelHum_6,RelHum_7,RelHum_8,RelHum_9,RelHum_10,RelHum_11,RelHum_12,RelHum_13,RelHum_14,SpecHum_1,SpecHum_2,SpecHum_3,SpecHum_4,SpecHum_5,SpecHum_6,SpecHum_7,SpecHum_8,SpecHum_9,SpecHum_10,SpecHum_11,SpecHum_12,SpecHum_13,SpecHum_14,Temp_1,Temp_2,Temp_3,Temp_4,Temp_5,Temp_6,Temp_7,Temp_8,Temp_9,Temp_10,Temp_11,Temp_12,Temp_13,Temp_14,Tmax_1,Tmax_2,Tmax_3,Tmax_4,Tmax_5,Tmax_6,Tmax_7,Tmax_8,Tmax_9,Tmax_10,Tmax_11,Tmax_12,Tmax_13,Tmax_14,Tmin_1,Tmin_2,Tmin_3,Tmin_4,Tmin_5,Tmin_6,Tmin_7,Tmin_8,Tmin_9,Tmin_10,Tmin_11,Tmin_12,Tmin_13,Tmin_14,latitude,longitude,geometry,cod_prov,name,cod_ccaa,cartodb_id,created_at,updated_at,longitude_3035,latitude_3035,LC,elevation
,2016-05-18 00:00:00,0.375,0.0,0.1875,0.0,0.0,0.125,0.25,8.1875,3.25,0.0625,0.0,0.0,0.0,3.625,98783.0,98723.0,98777.0,98862.0,98806.0,98741.0,98762.0,98868.0,98901.0,98800.0,98850.0,98725.0,98678.0,98631.0,74.625,76.875,77.0,75.0,74.5625,77.0625,76.3125,86.0625,72.75,65.75,69.6875,63.5625,67.125,81.0,0.01574707,0.016784668,0.016296387,0.015380859,0.015380859,0.0154418945,0.015136719,0.015930176,0.0134887695,0.013244629,0.014221191,0.013183594,0.013916016,0.016845703,25.75,26.375,25.9375,25.5625,25.5,25.0,24.6875,23.5,23.5625,25.0,25.25,25.625,25.5,25.25,29.4375,30.375,30.0625,30.25,29.5625,28.625,27.75,26.0,25.75,28.0,28.4375,29.4375,28.5,27.25,23.125,23.0,21.8125,22.0625,21.875,21.8125,22.3125,20.875,21.125,22.9375,22.125,22.875,23.1875,23.4375,39.39288132186263,-3.734371858394667,POINT (-3.734371858394667 39.39288132186263),7,Illes Balears,3,7,2014-09-30,2014-12-25 01:56:10,-3.734371858394667,39.39288132186263,12,787.0
,2018-08-04 00:00:00,1.3125,1.75,0.5625,1.0625,1.4375,0.5,0.5625,0.625,1.75,1.0625,1.0625,1.1875,2.5625,1.5625,101630.0,101527.0,101482.0,101436.0,101455.0,101474.0,101519.0,101524.0,101637.0,101633.0,101649.0,101681.0,101721.0,101775.0,87.25,82.5625,81.25,81.5,83.3125,81.1875,83.75,84.8125,85.9375,80.6875,78.875,82.3125,85.25,84.375,0.017028809,0.016479492,0.016174316,0.016113281,0.016418457,0.016052246,0.016418457,0.016601562,0.016479492,0.015930176,0.015258789,0.015563965,0.015991211,0.015808105,24.9375,25.25,25.1875,25.125,25.0625,25.125,25.0,24.9375,24.6875,25.125,24.8125,24.375,24.25,24.3125,25.4375,25.6875,25.4375,25.3125,25.375,25.375,25.25,25.1875,25.0625,25.4375,25.0,25.0,24.5625,24.625,24.125,24.5,24.875,24.9375,24.75,24.75,24.625,24.75,24.25,24.8125,24.375,23.75,23.875,24.0,42.84932089440471,-3.125217635892426,POINT (-3.125217635892426 42.84932089440471),7,Illes Balears,3,7,2014-09-30,2014-12-25 01:56:10,-3.125217635892426,42.84932089440471,12,577.0
,2015-09-13 00:00:00,0.8125,0.5,1.1875,1.4375,2.125,1.875,0.9375,0.6875,1.75,1.6875,1.1875,1.125,2.625,0.3125,101581.0,101497.0,101537.0,101535.0,101499.0,101487.0,101549.0,101623.0,101616.0,101603.0,101469.0,101507.0,101589.0,101622.0,81.0625,80.0625,80.5,80.0,79.125,80.625,74.8125,80.0,82.9375,81.75,80.8125,79.25,79.5625,77.875,0.016784668,0.016479492,0.016296387,0.016113281,0.015625,0.01574707,0.014892578,0.015930176,0.016235352,0.015930176,0.015991211,0.01586914,0.015808105,0.0154418945,25.875,25.8125,25.5,25.4375,25.1875,24.9375,25.25,25.25,24.9375,24.9375,25.125,25.3125,25.25,25.1875,26.0,26.125,25.75,25.8125,25.6875,25.625,25.4375,25.375,25.375,25.375,25.3125,25.375,25.5625,25.5625,25.6875,25.5,25.25,24.8125,24.6875,24.125,24.6875,25.125,23.9375,24.375,24.9375,25.25,24.875,24.9375,40.485827431060414,-2.6613555416872714,POINT (-2.6613555416872714 40.485827431060414),7,Illes Balears,3,7,2014-09-30,2014-12-25 01:56:10,-2.6613555416872714,40.485827431060414,17,828.0
,2022-03-14 00:00:00,0.0,0.0,0.0,0.125,0.0625,0.0625,0.0625,0.25,0.0625,0.0,0.0,0.0,0.0,0.0,98256.0,98103.0,98069.0,98183.0,98213.0,98130.0,98120.0,98184.0,98186.0,98218.0,98230.0,98288.0,98252.0,98324.0,58.9375,57.0,58.5,61.625,63.25,60.125,60.0,59.9375,56.5,57.125,55.0625,50.0625,48.0625,56.375,0.015686035,0.015075684,0.015075684,0.015808105,0.016113281,0.015808105,0.01550293,0.014892578,0.0146484375,0.014831543,0.014282227,0.013305664,0.012817383,0.014953613,29.5625,29.625,29.0625,28.875,28.5,29.125,28.8125,28.1875,29.25,29.25,29.5,29.75,29.9375,29.5,35.3125,35.9375,35.0,34.125,32.9375,34.0625,33.4375,33.1875,34.8125,34.8125,35.4375,36.25,36.0,34.6875,24.3125,23.5625,24.0,24.3125,24.6875,24.875,24.5625,23.6875,24.5625,24.4375,24.0625,23.875,25.125,24.0,39.447768755025294,-0.8147765421323072,POINT (-0.8147765421323072 39.447768755025294),7,Illes Balears,3,7,2014-09-30,2014-12-25 01:56:10,-0.8147765421323072,39.447768755025294,28,712.0
,2012-08-15 00:00:00,0.0,0.0,0.0,0.0,0.25,0.25,0.0,0.0,0.0625,0.0,0.0,0.375,1.0,0.25,100508.0,100509.0,100455.0,100469.0,100529.0,100594.0,100561.0,100473.0,100324.0,100386.0,100497.0,100560.0,100617.0,100606.0,51.75,52.125,51.375,47.125,52.6875,61.5625,58.75,56.5,61.125,55.0,53.25,58.8125,61.5625,60.9375,0.011291504,0.01159668,0.011474609,0.010192871,0.01171875,0.013671875,0.013183594,0.012756348,0.013793945,0.012451172,0.012023926,0.013366699,0.014404297,0.013916016,26.8125,27.4375,27.5,27.375,27.5625,27.0,27.1875,27.625,27.3125,27.5,27.5625,27.3125,27.5625,27.25,31.8125,33.125,33.75,33.625,33.0625,31.9375,31.125,33.5625,32.4375,32.75,33.375,32.25,31.125,31.75,22.75,23.0625,22.6875,22.125,23.3125,22.5625,22.5,23.1875,22.875,22.5625,23.125,23.875,24.375,23.75,41.83401685029091,1.260944854959746,POINT (1.260944854959746 41.83401685029091),7,Illes Balears,3,7,2014-09-30,2014-12-25 01:56:10,1.260944854959746,41.83401685029091,12,463.0
,2013-12-02 00:00:00,0.125,0.3125,3.75,3.375,0.8125,2.5625,0.8125,0.75,5.1875,0.5,0.75,0.125,0.1875,1.9375,100748.0,100710.0,100586.0,100633.0,100752.0,100688.0,100490.0,100478.0,100509.0,100424.0,100362.0,100323.0,100431.0,100457.0,73.75,72.75,79.0,77.4375,74.6875,73.125,69.25,76.25,79.0625,73.125,75.9375,74.0625,73.75,79.75,0.01739502,0.017578125,0.018554688,0.018371582,0.018066406,0.018249512,0.01751709,0.018676758,0.01928711,0.018432617,0.018188477,0.018249512,0.018188477,0.019226074,27.875,28.25,27.8125,28.0,28.375,28.875,29.25,28.5,28.375,29.0,28.125,28.75,28.75,28.0625,32.0625,32.75,31.125,31.5625,32.75,32.25,33.5625,32.8125,32.1875,33.0625,33.375,32.875,32.6875,30.875,24.125,25.375,24.875,25.4375,25.0625,26.0625,25.9375,24.5625,25.4375,24.3125,24.9375,25.125,25.125,25.75,41.558039549626415,-0.5403191309551971,POINT (-0.5403191309551971 41.558039549626415),7,Illes Balears,3,7,2014-09-30,2014-12-25 01:56:10,-0.5403191309551971,41.558039549626415,28,236.0
,2021-01-23 00:00:00,0.625,0.3125,1.0,7.375,8.375,7.8125,10.6875,1.4375,0.75,1.0625,8.0,4.25,3.5625,2.8125,87730.0,87727.0,87735.0,87778.0,87691.0,87612.0,87614.0,87656.0,87684.0,87712.0,87747.0,87762.0,87655.0,87674.0,75.625,78.125,80.625,81.75,82.625,82.25,79.9375,75.875,74.0,80.625,84.4375,83.8125,83.625,82.1875,0.01550293,0.015563965,0.016540527,0.016540527,0.016845703,0.016845703,0.016540527,0.0154418945,0.015319824,0.016357422,0.016967773,0.01586914,0.016113281,0.014953613,23.125,22.6875,22.75,22.625,22.6875,22.8125,23.0625,22.875,23.375,22.8125,22.5625,21.625,21.875,20.8125,28.1875,28.125,26.3125,26.8125,27.4375,27.5625,28.0625,26.8125,28.8125,27.875,26.9375,25.375,26.625,23.75,18.6875,18.0625,20.3125,19.125,19.6875,19.875,19.375,19.8125,17.25,18.875,19.4375,18.3125,19.4375,18.875,36.294731242876,-5.6601411825669175,POINT (-5.6601411825669175 36.294731242876),7,Illes Balears,3,7,2014-09-30,2014-12-25 01:56:10,-5.6601411825669175,36.294731242876,27,189.0
,2019-11-10 00:00:00,1.3125,5.625,1.875,3.875,0.5625,0.3125,0.1875,0.3125,0.0,0.6875,1.9375,2.6875,4.625,4.1875,96016.0,96172.0,96247.0,96174.0,96074.0,96209.0,96304.0,96281.0,96182.0,96204.0,96197.0,96128.0,96011.0,95986.0,73.125,72.9375,69.875,72.4375,68.3125,67.625,69.0625,71.4375,69.1875,72.5625,71.9375,77.1875,75.9375,74.6875,0.017456055,0.017028809,0.016052246,0.016967773,0.016235352,0.01586914,0.015991211,0.016113281,0.015075684,0.016174316,0.016967773,0.017333984,0.017211914,0.017089844,27.25,26.875,26.75,26.8125,27.3125,27.1875,26.875,26.5625,26.0625,26.125,26.9375,25.9375,26.0625,26.1875,31.875,32.1875,31.0625,31.0625,32.4375,31.5625,31.5,31.75,31.1875,30.4375,31.6875,30.4375,31.0,30.5,23.1875,22.875,22.8125,23.5,22.6875,22.3125,21.0625,21.25,21.0625,21.875,22.4375,22.25,21.875,22.875,38.663238108320286,-2.191632823890302,POINT (-2.191632823890302 38.663238108320286),7,Illes Balears,3,7,2014-09-30,2014-12-25 01:56:10,-2.191632823890302,38.663238108320286,25,1377.0
,2022-10-18 00:00:00,0.1875,0.3125,1.4375,2.25,2.0625,1.125,0.5,1.3125,0.625,0.875,1.5,1.0,0.1875,2.0,101562.0,101545.0,101397.0,101278.0,101377.0,101474.0,101522.0,101578.0,101600.0,101504.0,101437.0,101402.0,101446.0,101487.0,77.9375,79.9375,83.75,81.625,78.625,77.6875,74.4375,76.9375,79.5625,76.25,80.0625,79.3125,80.3125,83.125,0.015686035,0.016296387,0.016662598,0.016174316,0.015563965,0.015380859,0.014892578,0.015136719,0.015625,0.015258789,0.01574707,0.015930176,0.016113281,0.016540527,25.4375,25.625,25.25,25.125,25.125,25.1875,25.375,25.125,25.0,25.375,25.0625,25.375,25.375,25.25,25.625,25.875,25.75,25.625,25.5,25.5,25.625,25.625,25.5,25.75,25.5625,25.625,25.625,25.5625,25.3125,25.375,24.4375,24.6875,24.75,24.9375,25.125,24.5,24.5625,24.9375,24.375,25.0625,25.0,24.625,43.226500899179456,-5.022238089662238,POINT (-5.022238089662238 43.226500899179456),7,Illes Balears,3,7,2014-09-30,2014-12-25 01:56:10,-5.022238089662238,43.226500899179456,27,1210.0
,2016-11-05 00:00:00,4.0,3.125,4.0625,2.125,0.625,0.25,0.1875,0.25,0.1875,1.3125,1.25,1.8125,0.25,0.5,100430.0,100491.0,100331.0,100164.0,100200.0,100192.0,100090.0,100193.0,100348.0,100185.0,100015.0,100064.0,100218.0,100311.0,76.5,77.8125,73.625,72.5,71.4375,68.375,69.6875,71.25,70.0625,74.4375,70.9375,72.5625,65.5,66.6875,0.018249512,0.018127441,0.017944336,0.0178833,0.01739502,0.016845703,0.016967773,0.016662598,0.015991211,0.017456055,0.017211914,0.01727295,0.015380859,0.014892578,28.0,27.625,28.3125,28.625,28.4375,28.6875,28.6875,27.875,27.5,27.625,28.25,27.8125,28.0,27.1875,31.9375,31.9375,32.0,32.5625,33.5625,34.0625,34.75,33.625,32.9375,32.0,32.9375,31.875,33.25,32.6875,25.0,24.8125,25.125,25.375,25.0625,24.625,24.1875,22.1875,22.5,24.25,25.0,24.25,24.0625,23.4375,39.83898146571758,-2.10339301224181,POINT (-2.10339301224181 39.83898146571758),7,Illes Balears,3,7,2014-09-30,2014-12-25 01:56:10,-2.10339301224181,39.83898146571758,24,987.0
,2023-05-23 00:00:00,1.4375,6.0625,15.125,0.0,0.0625,1.25,3.375,1.25,0.875,1.1875,2.0625,6.0625,0.625,2.75,99301.0,99221.0,99176.0,99160.0,99291.0,99313.0,99309.0,99294.0,99319.0,99383.0,99435.0,99316.0,99310.0,99227.0,83.875,87.25,88.125,80.125,79.75,82.125,81.75,82.375,80.1875,83.125,85.75,85.625,84.25,84.5,0.018371582,0.019104004,0.019104004,0.017822266,0.01763916,0.018310547,0.018554688,0.019042969,0.018310547,0.018554688,0.018493652,0.018432617,0.018371582,0.018127441,26.5,26.375,26.1875,26.875,26.8125,26.8125,27.125,27.5,27.3125,26.875,26.1875,26.1875,26.375,26.0625,30.0,29.1875,27.3125,31.125,31.0625,30.4375,30.5,31.6875,31.3125,30.5,29.125,29.3125,29.9375,29.0,24.0,24.875,24.9375,23.0625,23.75,24.125,24.625,24.3125,24.3125,23.8125,24.125,23.1875,23.6875,23.8125,38.83788861095758,-5.165015967637601,POINT (-5.165015967637601 38.83788861095758),7,Illes Balears,3,7,2014-09-30,2014-12-25 01:56:10,-5.165015967637601,38.83788861095758,26,452.0
,2010-07-17 00:00:00,0.9375,0.375,0.0,0.3125,0.0,0.5,0.125,0.0,0.0,0.3125,0.375,0.1875,0.0625,0.0,100057.0,100050.0,99978.0,99936.0,99894.0,99957.0,99941.0,99937.0,100005.0,100121.0,100083.0,100062.0,100120.0,100038.0,64.4375,62.125,55.875,60.125,56.6875,57.75,61.3125,57.4375,56.625,58.625,59.375,59.0625,58.6875,56.0,0.013977051,0.0134887695,0.011962891,0.012390137,0.01171875,0.012390137,0.013183594,0.012207031,0.011657715,0.011779785,0.0119018555,0.012268066,0.012512207,0.01171875,26.3125,26.3125,26.5,25.5625,26.25,26.625,26.375,26.125,25.8125,25.125,25.0,25.6875,26.125,26.125,30.4375,30.375,31.5,29.9375,32.375,31.75,31.375,30.8125,31.125,28.5625,28.8125,29.6875,29.625,31.0,23.4375,23.0,21.8125,21.875,21.75,22.5625,22.1875,21.75,21.6875,21.6875,21.6875,22.75,22.75,22.1875,42.22676541001982,1.6686167957968223,POINT (1.6686167957968223 42.22676541001982),7,Illes Balears,3,7,2014-09-30,2014-12-25 01:56:10,1.6686167957968223,42.22676541001982,24,1480.0
,2018-12-31 00:00:00,1.0,0.9375,0.0625,0.0,0.125,0.1875,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101290.0,101241.0,101153.0,101132.0,101217.0,101255.0,101162.0,101084.0,101003.0,100944.0,101050.0,101108.0,101167.0,101200.0,79.375,80.625,78.6875,82.5625,81.8125,78.125,80.5,78.5,78.1875,78.6875,77.1875,76.6875,75.6875,76.4375,0.018432617,0.018432617,0.018188477,0.018249512,0.018249512,0.01776123,0.018310547,0.018005371,0.017944336,0.018310547,0.018371582,0.018249512,0.01751709,0.017700195,27.8125,27.5,27.75,26.9375,27.125,27.4375,27.375,27.5625,27.5625,27.75,28.1875,28.1875,27.75,27.75,28.1875,27.625,28.25,27.0625,27.375,27.6875,27.625,27.8125,27.8125,28.125,28.5,28.5,28.0,28.0,27.4375,27.375,26.9375,26.875,26.875,27.125,27.125,27.375,27.375,27.3125,27.875,27.625,27.3125,27.4375,41.9841240487516,-3.549093950202604,POINT (-3.5490939502026038 41.984124048751596),7,Illes Balears,3,7,2014-09-30,2014-12-25 01:56:10,-3.549093950202604,41.9841240487516,12,1019.0
,2016-07-18 00:00:00,0.0625,0.6875,0.25,0.0,0.0,0.75,0.5,0.5,1.4375,0.5,0.625,0.1875,0.0625,0.1875,101653.0,101725.0,101629.0,101602.0,101652.0,101754.0,101781.0,101742.0,101700.0,101734.0,101749.0,101636.0,101569.0,101600.0,77.125,79.375,78.5625,75.25,75.625,77.5625,74.125,75.125,78.0,75.5625,75.9375,73.625,73.75,73.75,0.014770508,0.015136719,0.015014648,0.014343262,0.014404297,0.0146484375,0.014038086,0.014221191,0.014770508,0.0146484375,0.014587402,0.014404297,0.014465332,0.014465332,24.625,24.625,24.5625,24.5625,24.5625,24.4375,24.5,24.5,24.4375,24.8125,24.75,24.9375,25.0625,25.0,24.9375,25.0,24.8125,24.875,24.8125,24.75,24.6875,25.0625,24.8125,25.0625,25.0,25.125,25.1875,25.375,24.375,24.0625,24.3125,24.25,24.25,24.125,24.125,24.0,24.25,24.5,24.5625,24.6875,24.8125,24.75,41.98209727203127,-5.049381702240225,POINT (-5.049381702240225 41.98209727203127),7,Illes Balears,3,7,2014-09-30,2014-12-25 01:56:10,-5.049381702240225,41.98209727203127,12,763.0
,2019-07-15 00:00:00,2.3125,3.3125,1.3125,1.6875,3.6875,1.8125,1.0,1.0,1.25,1.5625,1.9375,1.0,0.25,1.75,101697.0,101696.0,101728.0,101611.0,101536.0,101496.0,101576.0,101597.0,101517.0,101461.0,101491.0,101545.0,101509.0,101425.0,80.375,82.0,79.75,78.625,80.3125,80.8125,81.6875,84.0625,84.125,83.4375,82.375,79.375,77.5,82.75,0.01574707,0.016235352,0.016113281,0.015808105,0.016174316,0.016723633,0.016906738,0.017089844,0.017211914,0.017028809,0.016845703,0.016357422,0.016052246,0.017089844,25.0,25.125,25.5,25.375,25.4375,25.875,25.875,25.5625,25.625,25.625,25.6875,25.8125,25.9375,25.8125,25.5625,25.625,25.9375,25.75,25.75,26.125,26.4375,26.0,25.875,25.875,26.0625,26.125,26.5,26.125,24.125,24.5625,25.0,24.625,24.875,25.625,25.375,25.1875,25.1875,25.25,25.1875,25.3125,25.4375,25.375,39.57990397072891,-4.98984029976981,POINT (-4.98984029976981 39.57990397072891),7,Illes Balears,3,7,2014-09-30,2014-12-25 01:56:10,-4.98984029976981,39.57990397072891,12,601.0
,2015-11-05 00:00:00,11.0,2.125,4.0,0.625,3.9375,9.625,5.9375,0.875,1.5,0.625,0.25,0.8125,1.0,1.375,97429.0,97238.0,97104.0,97034.0,97109.0,97112.0,97184.0,97163.0,97157.0,97295.0,97354.0,97400.0,97395.0,97371.0,85.625,79.3125,81.875,81.3125,87.0625,81.75,77.25,70.0,74.4375,71.3125,71.875,74.0,76.1875,72.1875,0.018188477,0.019042969,0.01965332,0.01953125,0.019592285,0.018676758,0.017456055,0.016418457,0.016784668,0.016662598,0.016113281,0.015991211,0.016601562,0.016296387,25.5,27.5625,27.5,27.5625,26.3125,26.5,26.4375,27.3125,26.8125,27.375,26.6875,25.875,26.0625,26.75,30.625,32.0,32.8125,32.25,29.0625,29.9375,31.375,31.625,32.5,32.3125,32.25,30.75,30.875,31.9375,23.625,24.5625,24.3125,24.375,23.9375,23.0,23.0625,22.75,22.1875,22.625,21.6875,21.3125,22.4375,21.875,38.26936029376708,-6.396546745888344,POINT (-6.396546745888344 38.26936029376708),7,Illes Balears,3,7,2014-09-30,2014-12-25 01:56:10,-6.396546745888344,38.26936029376708,12,441.0
,2018-08-05 00:00:00,1.0625,1.5625,0.3125,0.0,0.3125,1.0,1.5625,3.1875,1.8125,0.9375,1.0,2.375,3.0625,2.125,101767.0,101684.0,101579.0,101522.0,101467.0,101487.0,101511.0,101554.0,101555.0,101686.0,101698.0,101704.0,101742.0,101785.0,81.625,82.875,81.0625,77.9375,80.75,83.5625,83.8125,84.0,83.75,81.4375,78.6875,82.5,82.625,83.1875,0.016113281,0.016296387,0.016113281,0.015380859,0.01574707,0.016479492,0.016235352,0.016479492,0.016418457,0.015991211,0.01550293,0.015563965,0.01550293,0.01550293,25.1875,25.0625,25.25,25.125,24.9375,25.0,24.6875,25.0,25.0,25.0,25.125,24.375,24.25,24.1875,25.5,25.3125,25.3125,25.25,25.125,25.25,25.125,25.25,25.1875,25.25,25.25,24.8125,24.6875,24.6875,24.4375,24.25,25.125,25.0,24.6875,24.6875,24.1875,24.75,24.8125,24.6875,24.9375,24.0625,23.625,23.625,40.35142623874117,-3.28426135981681,POINT (-3.28426135981681 40.35142623874117),7,Illes Balears,3,7,2014-09-30,2014-12-25 01:56:10,-3.28426135981681,40.35142623874117,12,812.0
,2014-07-12 00:00:00,0.375,1.375,0.375,0.375,0.25,0.4375,1.5,1.375,1.375,0.875,1.0,0.75,1.625,0.8125,101932.0,101978.0,101769.0,101621.0,101656.0,101758.0,101738.0,101597.0,101640.0,101821.0,101934.0,101846.0,101678.0,101677.0,68.3125,73.625,73.625,77.125,80.0625,80.3125,82.0,82.1875,80.5,80.875,80.625,78.6875,78.1875,78.25,0.0134887695,0.014465332,0.015075684,0.015686035,0.01586914,0.015991211,0.016174316,0.016052246,0.01586914,0.015991211,0.015930176,0.01574707,0.01574707,0.01574707,25.25,25.0625,25.75,25.625,25.125,25.25,25.125,24.875,25.125,25.125,25.1875,25.375,25.5,25.4375,25.4375,25.5625,26.125,26.125,25.4375,25.4375,25.4375,25.25,25.5,25.5,25.4375,25.5625,25.6875,25.8125,25.0,24.6875,25.4375,25.1875,24.8125,25.125,24.5625,24.375,24.625,24.6875,25.0625,24.8125,25.1875,25.1875,39.81169356670208,-4.89090058565867,POINT (-4.89090058565867 39.811693566702075),7,Illes Balears,3,7,2014-09-30,2014-12-25 01:56:10,-4.89090058565867,39.81169356670208,12,406.0
,2021-02-04 00:00:00,0.0,0.0625,0.0,0.125,0.0,0.5,0.5,0.0,0.0,0.6875,0.5625,0.0,0.6875,1.375,101189.0,101255.0,101318.0,101268.0,101046.0,101106.0,101169.0,101077.0,101067.0,101173.0,101178.0,101108.0,101095.0,101082.0,73.25,74.5625,73.125,74.125,74.375,78.375,77.6875,77.75,78.0,80.75,77.9375,78.75,84.1875,82.5,0.016784668,0.016967773,0.016418457,0.016723633,0.016784668,0.01776123,0.01776123,0.017578125,0.017333984,0.0178833,0.01751709,0.017578125,0.018432617,0.018493652,27.5625,27.4375,27.25,27.3125,27.3125,27.3125,27.5,27.3125,27.0625,26.9375,27.25,27.0625,26.75,27.1875,27.9375,27.625,27.5625,27.5,27.5,27.4375,27.625,27.75,27.1875,27.125,27.4375,27.5,27.125,27.3125,27.0625,27.25,26.8125,27.125,27.0625,27.1875,27.375,26.8125,26.8125,26.6875,26.875,26.5625,26.5,26.9375,39.9935399012455,-4.893973850919309,POINT (-4.893973850919309 39.9935399012455),7,Illes Balears,3,7,2014-09-30,2014-12-25 01:56:10,-4.893973850919309,39.9935399012455,23,546.0
,2010-05-06 00:00:00,17.9375,1.0625,0.5625,1.8125,2.75,4.5625,2.9375,15.6875,16.9375,18.875,2.0,0.6875,0.375,1.75,88293.0,88271.0,88253.0,88254.0,88294.0,88300.0,88251.0,88305.0,88381.0,88454.0,88335.0,88317.0,88403.0,88420.0,86.625,77.125,75.375,79.5,81.5625,83.9375,78.875,83.5,87.5,84.875,70.375,65.625,67.9375,72.125,0.01373291,0.013305664,0.01361084,0.014282227,0.014282227,0.014343262,0.014526367,0.015380859,0.015563965,0.014892578,0.014099121,0.013122559,0.013427734,0.014404297,18.9375,20.5,21.25,21.0625,20.6875,20.125,21.4375,21.375,20.75,20.5625,23.0625,23.375,23.0,23.0,20.875,23.875,24.9375,24.8125,23.1875,22.25,25.75,24.875,23.3125,23.125,27.4375,28.25,27.625,27.375,16.9375,17.375,18.1875,18.25,18.75,18.1875,18.8125,18.9375,18.75,18.9375,19.3125,18.0,19.0625,19.75,37.66040316962972,-3.626212977454173,POINT (-3.6262129774541734 37.66040316962972),7,Illes Balears,3,7,2014-09-30,2014-12-25 01:56:10,-3.626212977454173,37.66040316962972,17,757.0
,2011-10-31 00:00:00,1.0625,0.4375,1.5625,10.0,4.5625,3.875,0.0,0.0,0.625,1.0,0.5,0.6875,1.375,1.1875,99957.0,100001.0,100110.0,100112.0,99974.0,99822.0,99850.0,100027.0,100074.0,100049.0,100072.0,100152.0,100191.0,100166.0,78.75,76.25,80.0625,79.75,74.8125,77.4375,68.1875,68.1875,71.8125,74.375,74.6875,77.625,81.25,78.375,0.018127441,0.017333984,0.017578125,0.017578125,0.017944336,0.018432617,0.016357422,0.015625,0.016357422,0.01751709,0.01727295,0.017333984,0.017089844,0.017150879,27.125,27.0625,26.375,26.4375,27.9375,27.5625,28.1875,27.4375,27.25,27.625,27.3125,26.625,25.625,26.3125,30.875,31.5625,30.75,30.5625,32.1875,31.0,33.9375,32.3125,31.875,31.125,31.0625,29.625,28.4375,29.125,23.5,24.0,23.4375,23.8125,24.8125,24.8125,22.3125,23.875,23.9375,25.0625,24.5625,23.6875,23.8125,24.125,39.978216454332426,-1.6680199649124177,POINT (-1.6680199649124177 39.978216454332426),7,Illes Balears,3,7,2014-09-30,2014-12-25 01:56:10,-1.6680199649124177,39.978216454332426,25,1008.0
,2012-05-10 00:00:00,0.625,0.0,0.4375,2.125,3.8125,2.0,1.6875,17.375,3.1875,0.4375,1.375,3.125,1.0625,0.5,99010.0,98924.0,98899.0,98930.0,98964.0,98918.0,98926.0,98912.0,98806.0,98815.0,98860.0,98865.0,98920.0,98954.0,73.625,70.4375,71.375,77.25,79.5,77.25,78.9375,83.3125,70.0,68.25,80.1875,78.625,76.25,73.5625,0.015930176,0.015136719,0.015197754,0.016479492,0.016845703,0.016723633,0.016784668,0.016784668,0.015075684,0.014770508,0.016479492,0.017150879,0.017089844,0.016113281,26.4375,26.375,26.0625,26.0,25.875,26.4375,25.875,24.9375,26.1875,26.25,25.25,26.375,26.875,26.5,30.6875,30.5625,29.5,29.3125,29.0625,30.5,28.6875,28.0625,30.4375,29.75,27.9375,30.625,30.25,30.4375,23.25,23.0625,23.5,23.5625,23.5,23.8125,23.5,22.4375,23.1875,23.0625,23.75,23.75,24.0625,24.3125,39.44231899865144,-3.872015497008704,POINT (-3.8720154970087037 39.442318998651444),7,Illes Balears,3,7,2014-09-30,2014-12-25 01:56:10,-3.872015497008704,39.44231899865144,26,921.0
,2017-10-21 00:00:00,0.25,1.0,1.375,0.375,0.1875,0.0,0.0,0.5625,0.0,0.1875,0.0,0.0625,0.8125,0.125,101477.0,101395.0,101249.0,101108.0,101171.0,101308.0,101325.0,101252.0,101220.0,101097.0,101070.0,101035.0,101116.0,101216.0,78.375,81.5,83.875,82.0,79.75,74.5,75.25,79.125,77.625,78.6875,78.75,78.9375,79.9375,79.5625,0.016967773,0.017578125,0.018005371,0.01776123,0.016967773,0.01586914,0.01586914,0.016662598,0.016235352,0.016662598,0.016540527,0.016296387,0.016357422,0.016418457,26.625,26.5625,26.4375,26.625,26.3125,26.375,26.1875,26.1875,26.0625,26.1875,26.125,25.75,25.6875,25.8125,26.875,26.9375,27.125,26.9375,26.625,26.75,26.5625,26.5,26.5,26.5,26.5625,26.375,26.0,26.0625,26.375,26.125,25.5,26.25,25.875,25.875,25.8125,25.8125,25.625,25.75,25.75,25.1875,25.125,25.4375,41.52793282941343,-5.902758737286774,POINT (-5.902758737286774 41.52793282941343),7,Illes Balears,3,7,2014-09-30,2014-12-25 01:56:10,-5.902758737286774,41.52793282941343,28,711.0
