species,location,x,y,observed_on
,"(28.53644986426373, 104.51626727963469)",104.51626727963469,28.53644986426373,2015-02-10T00:00:00
,"(-68.81605170999464, -123.32108145702671)",-123.32108145702671,-68.81605170999464,2018-12-14T00:00:00
,"(-51.642375663991004, -155.12522287048068)",-155.12522287048068,-51.642375663991004,2013-01-04T00:00:00
,"(-22.212130669386667, 166.3014726402003)",166.3014726402003,-22.212130669386667,2014-01-07T00:00:00
,"(13.833836521515678, 148.7100172388565)",148.7100172388565,13.833836521515678,2014-12-15T00:00:00
,"(36.178603153244566, -123.28465553298432)",-123.28465553298432,36.178603153244566,2020-10-30T00:00:00
,"(-34.8795495095592, -57.89060984743462)",-57.89060984743462,-34.8795495095592,2014-01-15T00:00:00
,"(86.55724266631674, -66.25425390518835)",-66.25425390518835,86.55724266631674,2015-08-20T00:00:00
,"(52.42310469243526, -51.08195855735545)",-51.08195855735545,52.42310469243526,2023-07-17T00:00:00
,"(70.67274455787802, 72.28163944610492)",72.28163944610492,70.67274455787802,2021-12-01T00:00:00
,"(-17.795410620832683, -157.11350736431382)",-157.11350736431382,-17.795410620832683,2016-12-04T00:00:00
,"(-8.241517881631012, -174.6396344693345)",-174.6396344693345,-8.241517881631012,2012-03-31T00:00:00
,"(13.5507090457955, -10.261773482711675)",-10.261773482711675,13.5507090457955,2016-08-06T00:00:00
,"(-64.77569012640214, 60.85442973703695)",60.85442973703695,-64.77569012640214,2018-06-09T00:00:00
,"(55.54594559014629, 130.0926375318241)",130.0926375318241,55.54594559014629,2019-01-30T00:00:00
,"(12.03349600794158, 15.72445951218424)",15.72445951218424,12.03349600794158,2017-11-24T00:00:00
,"(-6.817425294345838, -105.38273765184601)",-105.38273765184601,-6.817425294345838,2017-09-18T00:00:00
,"(-14.00153389547782, 94.84558651546746)",94.84558651546746,-14.00153389547782,2023-09-18T00:00:00
,"(-48.97522973436249, -1.5488845032191705)",-1.5488845032191705,-48.97522973436249,2019-07-19T00:00:00
,"(-0.8548228598952363, 169.66381512797494)",169.66381512797494,-0.8548228598952363,2013-09-22T00:00:00
,"(-84.01883236234693, -40.770531146415664)",-40.770531146415664,-84.01883236234693,2018-11-11T00:00:00
,"(1.5156492531201025, -134.74645316193738)",-134.74645316193738,1.5156492531201025,2012-08-29T00:00:00
,"(-64.3598213802223, -74.67712058169245)",-74.67712058169245,-64.3598213802223,2020-03-31T00:00:00
,"(29.629566051440847, -45.02600705790164)",-45.02600705790164,29.629566051440847,2010-01-05T00:00:00
,"(-45.05508802920748, -113.31768857688775)",-113.31768857688775,-45.05508802920748,2019-03-18T00:00:00
,"(15.535977647528512, -11.153094747618468)",-11.153094747618468,15.535977647528512,2017-11-26T00:00:00
,"(88.90667898993323, 58.95373535623642)",58.95373535623642,88.90667898993323,2015-11-06T00:00:00
,"(24.2916472791307, -87.18639503186725)",-87.18639503186725,24.2916472791307,2018-01-04T00:00:00
,"(-86.5599576998258, -50.13993853634409)",-50.13993853634409,-86.5599576998258,2017-04-24T00:00:00
,"(85.06641665644887, -177.91863544692387)",-177.91863544692387,85.06641665644887,2013-02-05T00:00:00
,"(-13.227295543976595, 34.40269740832889)",34.40269740832889,-13.227295543976595,2017-02-15T00:00:00
,"(-0.8313367738332715, -124.94739795987905)",-124.94739795987905,-0.8313367738332715,2012-09-18T00:00:00
,"(-1.8952002015745393, -20.82275590640603)",-20.82275590640603,-1.8952002015745393,2011-03-06T00:00:00
,"(11.01256262255717, 144.60923407486695)",144.60923407486695,11.01256262255717,2011-08-10T00:00:00
,"(5.773209747862495, -99.44441060357055)",-99.44441060357055,5.773209747862495,2020-11-16T00:00:00
,"(53.865222916725685, -58.98087032443726)",-58.98087032443726,53.865222916725685,2015-07-02T00:00:00
,"(64.01285081114875, -87.96732337011588)",-87.96732337011588,64.01285081114875,2011-02-05T00:00:00
,"(-77.68451869412029, -126.3216720408939)",-126.3216720408939,-77.68451869412029,2023-06-08T00:00:00
,"(-30.371051806427573, 31.287489744776792)",31.287489744776792,-30.371051806427573,2013-02-27T00:00:00
,"(-17.347007760498883, 85.2865674911252)",85.2865674911252,-17.347007760498883,2023-04-09T00:00:00
,"(-52.56704767105733, 0.9497494182546689)",0.9497494182546689,-52.56704767105733,2021-08-10T00:00:00
,"(-11.113659516613296, 99.40176216394184)",99.40176216394184,-11.113659516613296,2023-08-14T00:00:00
,"(58.69968255468066, -45.45865363677339)",-45.45865363677339,58.69968255468066,2020-10-29T00:00:00
,"(-79.09033019946125, -19.297556076492327)",-19.297556076492327,-79.09033019946125,2018-09-16T00:00:00
,"(-73.72209359496445, 40.42797534386574)",40.42797534386574,-73.72209359496445,2018-08-31T00:00:00
,"(-54.24631041121623, 124.08352264482738)",124.08352264482738,-54.24631041121623,2023-05-07T00:00:00
,"(66.7990188175873, 5.02630486774251)",5.02630486774251,66.7990188175873,2010-11-04T00:00:00
,"(53.09204134103834, 110.86368113428927)",110.86368113428927,53.09204134103834,2018-09-15T00:00:00
,"(54.12319390977089, 101.1172657965322)",101.1172657965322,54.12319390977089,2015-02-04T00:00:00
,"(60.263380749388574, 133.87386940063635)",133.87386940063635,60.263380749388574,2019-06-25T00:00:00
,"(-14.55508561137772, -163.97337993674054)",-163.97337993674054,-14.55508561137772,2010-08-19T00:00:00
,"(52.05845112375749, 61.48472775991857)",61.48472775991857,52.05845112375749,2016-07-04T00:00:00
,"(-80.85199599632838, 79.12940579139439)",79.12940579139439,-80.85199599632838,2016-10-21T00:00:00
,"(-49.018602133412315, -102.84232211924451)",-102.84232211924451,-49.018602133412315,2021-10-29T00:00:00
,"(-62.68171278205694, -174.3690127507198)",-174.3690127507198,-62.68171278205694,2023-02-21T00:00:00
,"(-5.268204795065998, 96.92252894755177)",96.92252894755177,-5.268204795065998,2020-06-17T00:00:00
,"(-58.3658815636508, -3.8639578592629107)",-3.8639578592629107,-58.3658815636508,2013-02-26T00:00:00
,"(-76.18147339976295, -169.07768889101007)",-169.07768889101007,-76.18147339976295,2014-10-07T00:00:00
,"(-68.1171679742442, 142.71748340479604)",142.71748340479604,-68.1171679742442,2016-08-01T00:00:00
,"(-45.540871088280305, 171.31156497402657)",171.31156497402657,-45.540871088280305,2017-06-27T00:00:00
,"(50.947999150604375, -93.10561919439472)",-93.10561919439472,50.947999150604375,2019-04-15T00:00:00
,"(-59.13002557237088, 74.03712835864746)",74.03712835864746,-59.13002557237088,2017-07-30T00:00:00
,"(47.63320215625606, 159.80690559497657)",159.80690559497657,47.63320215625606,2022-12-10T00:00:00
,"(41.77892670307614, -175.83631580910875)",-175.83631580910875,41.77892670307614,2016-03-11T00:00:00
,"(58.93456540077517, -30.69986365670647)",-30.69986365670647,58.93456540077517,2012-08-01T00:00:00
,"(34.638783716493265, 40.610176833360896)",40.610176833360896,34.638783716493265,2022-12-12T00:00:00
,"(70.55889704866843, -84.48285761158601)",-84.48285761158601,70.55889704866843,2022-11-01T00:00:00
,"(-5.982506885764721, 133.07228043786063)",133.07228043786063,-5.982506885764721,2018-11-14T00:00:00
,"(-57.70101078219473, 23.384152396382518)",23.384152396382518,-57.70101078219473,2014-04-27T00:00:00
,"(-82.81208673760361, 140.160335885451)",140.160335885451,-82.81208673760361,2016-01-21T00:00:00
,"(11.88791310872756, -91.71432503376063)",-91.71432503376063,11.88791310872756,2021-07-23T00:00:00
,"(59.495332566416835, -85.29386419728175)",-85.29386419728175,59.495332566416835,2021-01-18T00:00:00
,"(16.8711069448852, -6.338073754932594)",-6.338073754932594,16.8711069448852,2021-06-26T00:00:00
,"(5.532530564880261, -123.59602838054727)",-123.59602838054727,5.532530564880261,2016-09-26T00:00:00
,"(-58.530835348669164, 88.43526133824281)",88.43526133824281,-58.530835348669164,2012-03-05T00:00:00
,"(-0.05510985549801717, 46.34090148290116)",46.34090148290116,-0.05510985549801717,2023-02-14T00:00:00
,"(88.26942311403835, 49.48196693955916)",49.48196693955916,88.26942311403835,2012-10-07T00:00:00
,"(61.68887289400732, 77.82136516350602)",77.82136516350602,61.68887289400732,2017-01-03T00:00:00
,"(-47.988352876999635, -170.81658805250748)",-170.81658805250748,-47.988352876999635,2017-11-07T00:00:00
,"(-80.80744184687791, 178.8473321582012)",178.8473321582012,-80.80744184687791,2014-03-31T00:00:00
,"(-56.24342067383882, -177.58137043433953)",-177.58137043433953,-56.24342067383882,2019-05-09T00:00:00
,"(-48.92621461220511, 109.8061129061008)",109.8061129061008,-48.92621461220511,2015-12-22T00:00:00
,"(-30.56158276987307, -164.51051375031113)",-164.51051375031113,-30.56158276987307,2023-06-12T00:00:00
,"(-35.33838959707645, -161.5113123838321)",-161.5113123838321,-35.33838959707645,2023-06-25T00:00:00
,"(-56.60557878092477, 163.74251688604897)",163.74251688604897,-56.60557878092477,2012-03-04T00:00:00
,"(-40.313699994235606, -57.31967141431571)",-57.31967141431571,-40.313699994235606,2012-04-06T00:00:00
,"(43.145226930455635, 153.28258269118726)",153.28258269118726,43.145226930455635,2019-08-26T00:00:00
,"(-82.9016175498751, -43.73192953220354)",-43.73192953220354,-82.9016175498751,2016-06-26T00:00:00
,"(-47.32527899254387, -98.62050990646593)",-98.62050990646593,-47.32527899254387,2018-02-11T00:00:00
,"(-27.65494236405722, -28.196698510985527)",-28.196698510985527,-27.65494236405722,2016-05-17T00:00:00
,"(-71.96056554025407, -163.25815429117426)",-163.25815429117426,-71.96056554025407,2015-07-31T00:00:00
,"(4.503032565119327, 164.0149588307798)",164.0149588307798,4.503032565119327,2014-01-03T00:00:00
,"(-76.95337093626333, 42.30511904949975)",42.30511904949975,-76.95337093626333,2010-03-19T00:00:00
,"(68.5854299625417, 117.871504018611)",117.871504018611,68.5854299625417,2016-11-01T00:00:00
,"(-84.80004279200017, 138.64210980306018)",138.64210980306018,-84.80004279200017,2010-09-22T00:00:00
,"(64.91384843519867, 13.746536566119687)",13.746536566119687,64.91384843519867,2016-03-21T00:00:00
,"(-8.179062544236217, -22.10383944559527)",-22.10383944559527,-8.179062544236217,2012-08-23T00:00:00
,"(-24.82337544736197, -157.57979457175122)",-157.57979457175122,-24.82337544736197,2015-09-29T00:00:00
,"(67.57076537824531, -29.828330733494766)",-29.828330733494766,67.57076537824531,2011-11-02T00:00:00
,"(-21.245920249225435, 31.314275791479076)",31.314275791479076,-21.245920249225435,2012-01-29T00:00:00
,"(22.00621989880277, 14.475155112576175)",14.475155112576175,22.00621989880277,2011-10-04T00:00:00
,"(-69.15966844371691, 125.14531815816196)",125.14531815816196,-69.15966844371691,2013-06-25T00:00:00
,"(-50.447771956374574, 73.95704411035271)",73.95704411035271,-50.447771956374574,2010-04-26T00:00:00
,"(-7.7329593406643795, 121.77193084143738)",121.77193084143738,-7.7329593406643795,2016-09-07T00:00:00
,"(59.25682316034286, 20.968972730876203)",20.968972730876203,59.25682316034286,2023-02-08T00:00:00
,"(-17.48341083503324, 120.79405944665683)",120.79405944665683,-17.48341083503324,2010-06-08T00:00:00
,"(-45.43392071763897, -34.89036075622164)",-34.89036075622164,-45.43392071763897,2018-04-22T00:00:00
,"(-43.89609884879755, 175.43587605997863)",175.43587605997863,-43.89609884879755,2016-06-03T00:00:00
,"(-47.986427686536544, 16.95343344091296)",16.95343344091296,-47.986427686536544,2022-08-06T00:00:00
,"(65.58755493185453, 36.67512777293993)",36.67512777293993,65.58755493185453,2010-09-23T00:00:00
,"(74.46565102981134, 153.9101113729168)",153.9101113729168,74.46565102981134,2020-09-27T00:00:00
,"(-63.501692913570125, 171.52161913042448)",171.52161913042448,-63.501692913570125,2017-08-12T00:00:00
,"(-20.975169901228085, 76.01603832027217)",76.01603832027217,-20.975169901228085,2023-07-03T00:00:00
,"(-27.715289553966116, 113.48401828394776)",113.48401828394776,-27.715289553966116,2010-01-11T00:00:00
,"(-63.77500351900918, -141.79688264640197)",-141.79688264640197,-63.77500351900918,2018-02-06T00:00:00
,"(65.03852145264949, 148.70761413425578)",148.70761413425578,65.03852145264949,2012-11-05T00:00:00
,"(47.81071591844045, 98.99516270527357)",98.99516270527357,47.81071591844045,2017-04-01T00:00:00
,"(-44.88323981875848, 102.25132237453664)",102.25132237453664,-44.88323981875848,2023-11-02T00:00:00
,"(-7.448145930699795, 98.6003818906351)",98.6003818906351,-7.448145930699795,2013-12-22T00:00:00
,"(-22.470877986247828, 20.017317624932048)",20.017317624932048,-22.470877986247828,2010-04-01T00:00:00
,"(-32.32314611413963, 93.97810537600901)",93.97810537600901,-32.32314611413963,2020-06-06T00:00:00
,"(66.08319038254209, -104.20857571567001)",-104.20857571567001,66.08319038254209,2021-07-06T00:00:00
,"(50.106395697713594, 51.99417687926558)",51.99417687926558,50.106395697713594,2016-11-12T00:00:00
,"(-86.65626733573374, 46.84370342461165)",46.84370342461165,-86.65626733573374,2017-11-25T00:00:00
,"(-42.17168057354427, 139.23777496759215)",139.23777496759215,-42.17168057354427,2015-02-06T00:00:00
,"(-70.91579634138155, 89.86772787926117)",89.86772787926117,-70.91579634138155,2010-11-14T00:00:00
,"(43.455817085194326, 136.76229250838963)",136.76229250838963,43.455817085194326,2013-11-01T00:00:00
,"(-39.97413088072924, -63.04027308437411)",-63.04027308437411,-39.97413088072924,2016-05-17T00:00:00
,"(25.68761812718401, 10.628589057341316)",10.628589057341316,25.68761812718401,2017-12-26T00:00:00
,"(-74.3405884837496, 44.43474164135651)",44.43474164135651,-74.3405884837496,2020-05-26T00:00:00
,"(-17.946048418820496, -72.33411051783014)",-72.33411051783014,-17.946048418820496,2019-09-16T00:00:00
,"(37.40990144262008, 75.56866614783536)",75.56866614783536,37.40990144262008,2011-10-22T00:00:00
,"(41.32351569791709, 146.94133097443813)",146.94133097443813,41.32351569791709,2011-10-30T00:00:00
,"(-76.93640528056548, -134.4047033683234)",-134.4047033683234,-76.93640528056548,2022-12-02T00:00:00
,"(64.22484906506256, -40.59109022354457)",-40.59109022354457,64.22484906506256,2012-12-28T00:00:00
,"(35.462826957600825, 77.46097187919617)",77.46097187919617,35.462826957600825,2014-04-20T00:00:00
,"(-2.0388625659205104, -44.93649895705434)",-44.93649895705434,-2.0388625659205104,2016-10-30T00:00:00
,"(-84.3311329660792, 105.76012611547606)",105.76012611547606,-84.3311329660792,2018-12-07T00:00:00
,"(40.22830043185553, -53.30780427465082)",-53.30780427465082,40.22830043185553,2012-10-10T00:00:00
,"(-28.784059254795253, -170.38896720503485)",-170.38896720503485,-28.784059254795253,2018-08-09T00:00:00
,"(66.83905142227033, 74.76612681090944)",74.76612681090944,66.83905142227033,2016-01-15T00:00:00
,"(-86.60928174721938, -128.76902976449975)",-128.76902976449975,-86.60928174721938,2010-02-09T00:00:00
,"(23.70350443887304, -46.00310607317627)",-46.00310607317627,23.70350443887304,2023-06-05T00:00:00
,"(-12.215904567241978, 6.466102575195066)",6.466102575195066,-12.215904567241978,2012-04-14T00:00:00
,"(4.2100836469837475, -22.52094784035131)",-22.52094784035131,4.2100836469837475,2012-11-22T00:00:00
,"(13.363619263466376, -101.41178174546857)",-101.41178174546857,13.363619263466376,2022-05-02T00:00:00
,"(-87.56511137348507, -104.98579906488631)",-104.98579906488631,-87.56511137348507,2013-01-24T00:00:00
,"(-26.458693296765908, 160.68820719072454)",160.68820719072454,-26.458693296765908,2014-12-18T00:00:00
,"(75.63061403388127, 104.2283799234686)",104.2283799234686,75.63061403388127,2011-02-25T00:00:00
,"(-85.94777169764775, 127.16695803191885)",127.16695803191885,-85.94777169764775,2016-01-18T00:00:00
,"(28.7634089607605, 123.328202749213)",123.328202749213,28.7634089607605,2022-07-17T00:00:00
,"(28.34083249163831, 118.73585591610345)",118.73585591610345,28.34083249163831,2021-08-27T00:00:00
,"(73.44307655922063, 151.68769606615894)",151.68769606615894,73.44307655922063,2010-12-09T00:00:00
,"(-82.25343908572458, 173.5751189407644)",173.5751189407644,-82.25343908572458,2011-06-01T00:00:00
,"(-49.67586692351661, -159.6505760033398)",-159.6505760033398,-49.67586692351661,2011-01-10T00:00:00
,"(77.27477072187665, 13.38365058445234)",13.38365058445234,77.27477072187665,2022-02-09T00:00:00
,"(-63.5514861907057, -45.19876302098126)",-45.19876302098126,-63.5514861907057,2010-07-30T00:00:00
,"(43.01539969177787, -134.02997243836586)",-134.02997243836586,43.01539969177787,2020-01-11T00:00:00
,"(69.9939529977701, 145.31858963204058)",145.31858963204058,69.9939529977701,2020-07-12T00:00:00
,"(-80.74408448039796, -18.390355842293218)",-18.390355842293218,-80.74408448039796,2019-08-12T00:00:00
,"(-53.694080005759176, 47.529326479090344)",47.529326479090344,-53.694080005759176,2018-08-08T00:00:00
,"(24.20127905240875, -48.27528924829355)",-48.27528924829355,24.20127905240875,2014-04-28T00:00:00
,"(57.42938570645967, -146.59313397660074)",-146.59313397660074,57.42938570645967,2011-03-25T00:00:00
,"(43.212621279126296, -63.786077825428066)",-63.786077825428066,43.212621279126296,2021-01-14T00:00:00
,"(-27.042145843629292, 115.81497578985659)",115.81497578985659,-27.042145843629292,2013-05-14T00:00:00
,"(17.86265368574678, -116.11612777042323)",-116.11612777042323,17.86265368574678,2013-01-03T00:00:00
,"(85.20513606021868, -76.73018877428535)",-76.73018877428535,85.20513606021868,2023-08-06T00:00:00
,"(-32.99087344665338, -166.93131954463635)",-166.93131954463635,-32.99087344665338,2023-08-31T00:00:00
,"(-38.593347715109715, -20.155216931973)",-20.155216931973,-38.593347715109715,2020-03-04T00:00:00
,"(-64.96411193423815, 66.78269870370445)",66.78269870370445,-64.96411193423815,2016-05-29T00:00:00
,"(-38.681260070385534, -6.6374996484383075)",-6.6374996484383075,-38.681260070385534,2020-08-23T00:00:00
,"(18.78874445617373, 17.099811676724897)",17.099811676724897,18.78874445617373,2015-01-06T00:00:00
,"(28.03534687653618, -15.837053253709428)",-15.837053253709428,28.03534687653618,2021-04-06T00:00:00
,"(-89.63295714980025, 23.214266637437134)",23.214266637437134,-89.63295714980025,2019-08-29T00:00:00
,"(-47.68024511071404, -52.81733027874864)",-52.81733027874864,-47.68024511071404,2013-05-23T00:00:00
,"(29.66564516285753, -32.114113394259846)",-32.114113394259846,29.66564516285753,2021-03-21T00:00:00
,"(43.11566361894123, -136.24754082704783)",-136.24754082704783,43.11566361894123,2014-04-17T00:00:00
,"(13.294938645339016, 152.58828865166754)",152.58828865166754,13.294938645339016,2022-08-26T00:00:00
,"(-69.8627866704114, -84.5122325606426)",-84.5122325606426,-69.8627866704114,2010-04-12T00:00:00
,"(-65.87044891426241, -85.32352888850788)",-85.32352888850788,-65.87044891426241,2017-12-30T00:00:00
,"(-73.1268727296608, -92.06776370472406)",-92.06776370472406,-73.1268727296608,2010-04-15T00:00:00
,"(28.147018505458604, -131.79069180702035)",-131.79069180702035,28.147018505458604,2021-11-03T00:00:00
,"(7.466116173286707, 145.5968496543416)",145.5968496543416,7.466116173286707,2017-03-01T00:00:00
,"(28.096731822353192, 119.7865766510638)",119.7865766510638,28.096731822353192,2011-10-27T00:00:00
,"(-10.73080960740758, 124.75487343411373)",124.75487343411373,-10.73080960740758,2021-02-11T00:00:00
,"(-52.59318279192352, 30.604862457215773)",30.604862457215773,-52.59318279192352,2021-09-26T00:00:00
,"(-14.625088112057753, 6.884201070866538)",6.884201070866538,-14.625088112057753,2020-11-06T00:00:00
,"(88.34566537994993, 127.90872440165168)",127.90872440165168,88.34566537994993,2010-12-23T00:00:00
,"(-20.660470063054632, -161.0783278369742)",-161.0783278369742,-20.660470063054632,2014-03-27T00:00:00
,"(-74.81237879789161, 166.6630431195009)",166.6630431195009,-74.81237879789161,2019-02-18T00:00:00
,"(56.8566084921747, -31.0500959862849)",-31.0500959862849,56.8566084921747,2013-03-12T00:00:00
,"(-78.10816686604429, 160.99276892737976)",160.99276892737976,-78.10816686604429,2019-02-15T00:00:00
,"(-51.007668814264456, -36.818804418360514)",-36.818804418360514,-51.007668814264456,2018-04-22T00:00:00
,"(10.47793709961654, -33.719132274646824)",-33.719132274646824,10.47793709961654,2023-12-13T00:00:00
,"(-65.31716351519935, 128.64537639192667)",128.64537639192667,-65.31716351519935,2012-07-05T00:00:00
,"(51.59464054971539, -73.05337031036122)",-73.05337031036122,51.59464054971539,2016-03-30T00:00:00
,"(54.72811447434543, -28.866055014790902)",-28.866055014790902,54.72811447434543,2023-11-25T00:00:00
,"(34.34830322997976, 67.39314099198626)",67.39314099198626,34.34830322997976,2016-05-10T00:00:00
,"(57.96257961808598, 137.12750135327087)",137.12750135327087,57.96257961808598,2010-11-27T00:00:00
,"(41.04056867919101, 36.76814064920006)",36.76814064920006,41.04056867919101,2018-11-28T00:00:00
,"(50.39684682813399, 1.8728759207270684)",1.8728759207270684,50.39684682813399,2018-10-02T00:00:00
,"(-69.9626555185181, 53.05098570332325)",53.05098570332325,-69.9626555185181,2012-08-26T00:00:00
,"(-68.9870821108996, 148.2349387988067)",148.2349387988067,-68.9870821108996,2013-10-05T00:00:00
,"(-51.637184630546805, 18.456406264205754)",18.456406264205754,-51.637184630546805,2018-08-18T00:00:00
,"(-16.487303864170897, 29.105869248794818)",29.105869248794818,-16.487303864170897,2010-05-04T00:00:00
,"(-65.19245301458294, -90.75783580124566)",-90.75783580124566,-65.19245301458294,2017-05-21T00:00:00
,"(56.15599036830605, -124.15486104531769)",-124.15486104531769,56.15599036830605,2021-11-02T00:00:00
,"(-26.37689862675456, -78.54237036484858)",-78.54237036484858,-26.37689862675456,2017-07-07T00:00:00
,"(33.569340946748525, -6.9880416371206024)",-6.9880416371206024,33.569340946748525,2014-08-15T00:00:00
,"(88.2172311909111, 5.541902382422961)",5.541902382422961,88.2172311909111,2020-01-20T00:00:00
,"(24.606938210707327, 151.89242889729366)",151.89242889729366,24.606938210707327,2019-02-12T00:00:00
,"(63.79703708528379, -47.70414113874705)",-47.70414113874705,63.79703708528379,2021-12-30T00:00:00
,"(58.170241755922035, -54.66250410674098)",-54.66250410674098,58.170241755922035,2015-03-30T00:00:00
,"(12.075895842432288, 51.29707439769808)",51.29707439769808,12.075895842432288,2011-09-25T00:00:00
,"(-35.10198667175931, -49.0678595266821)",-49.0678595266821,-35.10198667175931,2018-06-21T00:00:00
,"(-27.343407527422883, 45.13398637659799)",45.13398637659799,-27.343407527422883,2015-03-30T00:00:00
,"(-81.73715611402831, 152.61575810237923)",152.61575810237923,-81.73715611402831,2010-03-04T00:00:00
,"(9.531760320920114, -160.81084664647503)",-160.81084664647503,9.531760320920114,2014-11-25T00:00:00
,"(-8.847830183503902, 70.14223141250648)",70.14223141250648,-8.847830183503902,2015-11-26T00:00:00
,"(27.963350772739176, 76.48491987924774)",76.48491987924774,27.963350772739176,2014-10-26T00:00:00
,"(78.28837046219536, 63.60460207270211)",63.60460207270211,78.28837046219536,2017-11-03T00:00:00
,"(-87.03422031240332, -105.46414298271469)",-105.46414298271469,-87.03422031240332,2019-08-22T00:00:00
,"(29.284138211645086, -74.99530543957461)",-74.99530543957461,29.284138211645086,2023-01-12T00:00:00
,"(89.70666855115223, 38.82224982634068)",38.82224982634068,89.70666855115223,2014-06-14T00:00:00
,"(29.216637820321836, -61.28493211731734)",-61.28493211731734,29.216637820321836,2020-11-01T00:00:00
,"(-76.06177285255251, 17.469239448546233)",17.469239448546233,-76.06177285255251,2020-12-26T00:00:00
,"(6.233729396104536, -71.95847071834653)",-71.95847071834653,6.233729396104536,2019-01-10T00:00:00
,"(-25.150220546867985, -158.78000060172593)",-158.78000060172593,-25.150220546867985,2019-12-14T00:00:00
,"(-6.254609628141154, 91.4853051160593)",91.4853051160593,-6.254609628141154,2015-04-06T00:00:00
,"(-89.27025565553184, -38.84321932682002)",-38.84321932682002,-89.27025565553184,2015-12-21T00:00:00
,"(-42.253930738642644, -25.78752039897239)",-25.78752039897239,-42.253930738642644,2015-12-15T00:00:00
,"(0.0014943813478822676, -74.70173711872363)",-74.70173711872363,0.0014943813478822676,2018-07-25T00:00:00
,"(-1.6566207685844319, 122.41759570119018)",122.41759570119018,-1.6566207685844319,2019-02-04T00:00:00
,"(-39.592223402634495, 81.46598397646761)",81.46598397646761,-39.592223402634495,2014-08-29T00:00:00
,"(-22.293766482011065, 114.29269933616104)",114.29269933616104,-22.293766482011065,2018-03-15T00:00:00
,"(88.54466343253915, 27.693027197129425)",27.693027197129425,88.54466343253915,2023-07-05T00:00:00
,"(-89.3125522093749, 113.68492678373167)",113.68492678373167,-89.3125522093749,2022-04-30T00:00:00
,"(-75.61495366386984, 108.44221827370535)",108.44221827370535,-75.61495366386984,2016-05-14T00:00:00
,"(-55.51930086559231, 8.966795863954559)",8.966795863954559,-55.51930086559231,2018-05-14T00:00:00
,"(-51.780828950911626, -130.1236295769537)",-130.1236295769537,-51.780828950911626,2017-05-17T00:00:00
,"(-21.936688946701636, 27.130031312897103)",27.130031312897103,-21.936688946701636,2019-05-17T00:00:00
,"(26.365562821831205, -31.84580194756046)",-31.84580194756046,26.365562821831205,2017-04-13T00:00:00
,"(-33.88622734693443, 82.09434137354333)",82.09434137354333,-33.88622734693443,2019-07-27T00:00:00
,"(81.36308395470601, 130.8997341598619)",130.8997341598619,81.36308395470601,2013-05-02T00:00:00
,"(79.64876906745184, 104.97702270446013)",104.97702270446013,79.64876906745184,2018-04-30T00:00:00
,"(-32.03570384500841, -135.3613048382222)",-135.3613048382222,-32.03570384500841,2017-03-22T00:00:00
,"(-3.6469764073406594, 139.0125915237565)",139.0125915237565,-3.6469764073406594,2022-07-17T00:00:00
,"(-63.6168649855229, 20.0931675941373)",20.0931675941373,-63.6168649855229,2017-03-17T00:00:00
,"(19.16883963315462, -60.80312779056774)",-60.80312779056774,19.16883963315462,2015-10-04T00:00:00
,"(58.3680783357035, -33.050571316689684)",-33.050571316689684,58.3680783357035,2019-07-01T00:00:00
,"(68.98455607340372, 139.97895892253803)",139.97895892253803,68.98455607340372,2012-03-16T00:00:00
,"(82.23681614536775, 119.72998053828707)",119.72998053828707,82.23681614536775,2020-06-07T00:00:00
,"(-4.63230363983395, 44.04106276261254)",44.04106276261254,-4.63230363983395,2019-12-10T00:00:00
,"(-4.163407279151812, -117.27278943387824)",-117.27278943387824,-4.163407279151812,2019-08-26T00:00:00
,"(-79.71828455173907, 20.78378827757635)",20.78378827757635,-79.71828455173907,2020-11-22T00:00:00
,"(-48.60697837991039, -17.527619682563284)",-17.527619682563284,-48.60697837991039,2015-09-07T00:00:00
,"(3.5818974452860175, 77.17325652452939)",77.17325652452939,3.5818974452860175,2013-09-29T00:00:00
,"(-57.45779803255689, 73.55451267124656)",73.55451267124656,-57.45779803255689,2011-09-08T00:00:00
,"(-59.70263033889027, 126.06839447015295)",126.06839447015295,-59.70263033889027,2016-11-09T00:00:00
,"(-60.67606569168393, 35.77823488660749)",35.77823488660749,-60.67606569168393,2020-05-14T00:00:00
,"(-37.521285579281525, -170.03386671587603)",-170.03386671587603,-37.521285579281525,2017-03-18T00:00:00
,"(62.10740526727321, -114.19866835817945)",-114.19866835817945,62.10740526727321,2020-08-25T00:00:00
,"(79.36396050551326, -60.85069814572667)",-60.85069814572667,79.36396050551326,2018-04-11T00:00:00
,"(-66.48906551067148, 132.30883315583515)",132.30883315583515,-66.48906551067148,2016-05-21T00:00:00
,"(-86.44911750782789, -112.64161093009807)",-112.64161093009807,-86.44911750782789,2019-09-16T00:00:00
,"(-24.88905121183562, -127.212283183774)",-127.212283183774,-24.88905121183562,2014-12-17T00:00:00
,"(66.50840475559383, 83.02908360956883)",83.02908360956883,66.50840475559383,2020-10-04T00:00:00
,"(-4.272013006977886, 89.86829906551878)",89.86829906551878,-4.272013006977886,2019-09-25T00:00:00
,"(-55.449723421776234, 92.07028640239707)",92.07028640239707,-55.449723421776234,2017-03-14T00:00:00
,"(-23.697650697921716, 107.59155468595316)",107.59155468595316,-23.697650697921716,2020-01-19T00:00:00
